pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_24_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents,sub_24_sents
6/24/2021,https://www.fool.com/investing/2021/06/24/why-oracle-prosperity-may-come-at-expense-stock/,-0.030458838,-0.990958452,0.030736746,1,0.030736746,,,,,,,,,,,,,,,,,,,,,,,,0.030736746,,,,,,,,,,,,,,,,,,,,,,,
6/25/2021,https://www.zacks.com/stock/news/1754262/buy-these-4-stocks-for-a-consistent-dividend-income,0.08118723,0.98746562,0.082135062,2,0.031108677,0.133161447,,,,,,,,,,,,,,,,,,,,,,,0.031108677,0.133161447,,,,,,,,,,,,,,,,,,,,,,
6/28/2021,https://www.zacks.com/stock/news/1754979/ibm-partners-with-verizon-others-for-enterprise-5g-adoption,0.49055003,0.330223838,0.512823569,3,1.210539501,0.300246015,0.027685192,,,,,,,,,,,,,,,,,,,,,,1.210539501,0.300246015,0.027685192,,,,,,,,,,,,,,,,,,,,,
6/28/2021,https://www.zacks.com/stock/news/1754975/oracle-orcl-to-aid-deutsche-banks-digital-transformation,0.256417172,0.997655153,0.257019844,1,0.257019844,,,,,,,,,,,,,,,,,,,,,,,,0.257019844,,,,,,,,,,,,,,,,,,,,,,,
6/28/2021,https://www.zacks.com/stock/news/1754800/the-zacks-analyst-blog-highlights-3m-co-mcdonalds-aflac-and-international-business-machines,-0.066208835,0.096668184,0.231104833,2,0.329527274,0.132682393,,,,,,,,,,,,,,,,,,,,,,,0.329527274,0.132682393,,,,,,,,,,,,,,,,,,,,,,
6/28/2021,https://www.fool.com/investing/2021/06/28/4-dow-stocks-billionaire-money-managers-are-buying/,-0.035560638,-0.947611213,0.037526612,1,0.037526612,,,,,,,,,,,,,,,,,,,,,,,,0.037526612,,,,,,,,,,,,,,,,,,,,,,,
6/29/2021,https://www.benzinga.com/general/education/21/06/11957903/this-day-in-market-history-ibm-replaces-chrysler-in-the-dow,-0.119524473,-0.993175685,0.120345751,1,0.120345751,,,,,,,,,,,,,,,,,,,,,,,,0.120345751,,,,,,,,,,,,,,,,,,,,,,,
6/29/2021,https://www.zacks.com/stock/news/1755641/pitney-bowes-pbi-set-to-utilize-ambisort-robotic-system,0.105476302,0.9941203,0.106100139,1,0.106100139,,,,,,,,,,,,,,,,,,,,,,,,0.106100139,,,,,,,,,,,,,,,,,,,,,,,
6/29/2021,https://www.fool.com/investing/2021/06/29/reasons-buy-accenture-after-its-q3-earnings-beat/,0.002048561,0.061043352,0.031412482,2,0.031554684,0.03127028,,,,,,,,,,,,,,,,,,,,,,,0.031554684,0.03127028,,,,,,,,,,,,,,,,,,,,,,
6/30/2021,https://www.zacks.com/stock/news/1756127/science-applications-saic-secures-us-air-force-deal-worth-90m,0.260262693,0.990314782,0.262808047,1,0.262808047,,,,,,,,,,,,,,,,,,,,,,,,0.262808047,,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.marketwatch.com/story/ibm-stock-worst-performer-on-dow-as-whitehurst-steps-down-as-president-11625250381,-0.033180688,-0.991505682,0.033472165,2,0.032604119,0.03434021,,,,,,,,,,,,,,,,,,,,,,,0.032604119,0.03434021,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.fool.com/investing/2021/07/02/heres-why-ibm-fell-nearly-5-today/,0.027473653,0.803628534,0.03415463,2,0.034305499,0.034003761,,,,,,,,,,,,,,,,,,,,,,,0.034305499,0.034003761,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://invezz.com/news/2021/07/02/ibm-stock-slips-more-than-4-as-jim-whitehurst-steps-down-as-president/,0.035753078,-0.230014205,0.879988631,2,1.202072646,0.557904616,,,,,,,,,,,,,,,,,,,,,,,1.202072646,0.557904616,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.zacks.com/stock/news/1757215/are-investors-undervaluing-ibm-ibm-right-now,1.334231906,0.992666304,1.344089046,1,1.344089046,,,,,,,,,,,,,,,,,,,,,,,,1.344089046,,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21833521/microsoft-and-apple-lead-the-dow-jones-higher-friday,-0.031758097,-0.998373866,0.031809824,1,0.031809824,,,,,,,,,,,,,,,,,,,,,,,,0.031809824,,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.zacks.com/stock/news/1757184/ibm-vs-zi-which-stock-should-value-investors-buy-now,0.672271731,0.155904233,1.266565603,2,1.831963748,0.701167459,,,,,,,,,,,,,,,,,,,,,,,1.831963748,0.701167459,,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.zacks.com/commentary/1756960/4-stocks-to-watch-in-a-challenging-technology-solutions-industry,-0.093326809,0.333676279,0.940154041,3,1.553065002,1.241448438,0.025948683,,,,,,,,,,,,,,,,,,,,,,1.553065002,1.241448438,0.025948683,,,,,,,,,,,,,,,,,,,,,
7/2/2021,https://www.fool.com/investing/2021/07/02/3-value-stocks-thatll-make-you-richer-in-july/,-0.03654856,-0.971478581,0.03762158,1,0.03762158,,,,,,,,,,,,,,,,,,,,,,,,0.03762158,,,,,,,,,,,,,,,,,,,,,,,
7/3/2021,https://www.marketwatch.com/story/dow-futures-trade-nearly-flat-ahead-of-june-jobs-report-11625224518,-0.031364814,-0.997484803,0.031443902,1,0.031443902,,,,,,,,,,,,,,,,,,,,,,,,0.031443902,,,,,,,,,,,,,,,,,,,,,,,
7/6/2021,https://www.investing.com/analysis/ibm-reaches-key-support-zone-200590070,-0.035897126,-0.980918169,0.036595434,1,0.036595434,,,,,,,,,,,,,,,,,,,,,,,,0.036595434,,,,,,,,,,,,,,,,,,,,,,,
7/6/2021,https://www.zacks.com/stock/news/1757900/zacks-industry-outlook-highlights-international-business-machines-zoominfo-hewlett-packard-and-ncr-corp,-0.934027671,-0.187024792,1.378714774,3,1.566330719,2.437134946,0.132678657,,,,,,,,,,,,,,,,,,,,,,1.566330719,2.437134946,0.132678657,,,,,,,,,,,,,,,,,,,,,
7/8/2021,https://www.marketwatch.com/story/the-jedi-reboot-allows-u-s-to-correct-its-mistake-11625687703,-0.220826933,-0.999009728,0.221045828,1,0.221045828,,,,,,,,,,,,,,,,,,,,,,,,0.221045828,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21901002/are-these-4-stocks-trading-at-a-discount,0.238397795,0.724253118,0.329163644,1,0.329163644,,,,,,,,,,,,,,,,,,,,,,,,0.329163644,,,,,,,,,,,,,,,,,,,,,,,
7/8/2021,https://www.zacks.com/stock/news/1759209/ibm-vantiq-collaborate-to-deliver-edge-solutions-at-scale,0.666871017,0.992146432,0.673717603,2,1.211089971,0.136345235,,,,,,,,,,,,,,,,,,,,,,,1.211089971,0.136345235,,,,,,,,,,,,,,,,,,,,,,
7/9/2021,https://www.fool.com/investing/2021/07/09/a-look-at-the-2021-ipo-market/,0.025509809,0.993912578,0.025666049,1,0.025666049,,,,,,,,,,,,,,,,,,,,,,,,0.025666049,,,,,,,,,,,,,,,,,,,,,,,
7/10/2021,https://www.fool.com/investing/2021/07/10/the-pentagons-jedi-is-dead-but-it-will-return/,-0.028690291,-0.920697451,0.031161476,1,0.031161476,,,,,,,,,,,,,,,,,,,,,,,,0.031161476,,,,,,,,,,,,,,,,,,,,,,,
7/12/2021,https://www.zacks.com/stock/news/1760344/microsoft-msft-azure-cloud-leveraged-by-canada-based-cibc,-0.024840524,-0.976097822,0.025448806,1,0.025448806,,,,,,,,,,,,,,,,,,,,,,,,0.025448806,,,,,,,,,,,,,,,,,,,,,,,
7/12/2021,https://www.fool.com/investing/2021/07/12/is-it-too-late-to-buy-palantir-stock/,0.026506397,0.992188096,0.026715093,1,0.026715093,,,,,,,,,,,,,,,,,,,,,,,,0.026715093,,,,,,,,,,,,,,,,,,,,,,,
7/12/2021,https://www.zacks.com/stock/news/1760538/ibm-ibm-earnings-expected-to-grow-should-you-buy,-0.327471984,-0.991119226,0.330710887,3,0.734962448,0.225615191,0.031555022,,,,,,,,,,,,,,,,,,,,,,0.734962448,0.225615191,0.031555022,,,,,,,,,,,,,,,,,,,,,
7/13/2021,https://www.marketwatch.com/story/broadcom-purchasing-sas-would-propel-the-company-into-the-big-leagues-11626198474,0.584932573,0.781567693,0.748409356,1,0.748409356,,,,,,,,,,,,,,,,,,,,,,,,0.748409356,,,,,,,,,,,,,,,,,,,,,,,
7/13/2021,https://www.zacks.com/stock/news/1760907/dow-etf-set-to-rise-further-as-q2-earnings-kick-off,0.040840925,-8.21E-05,0.068158264,2,0.109165859,0.027150669,,,,,,,,,,,,,,,,,,,,,,,0.109165859,0.027150669,,,,,,,,,,,,,,,,,,,,,,
7/14/2021,https://www.fool.com/investing/2021/07/14/why-ibm-stock-jumped-17-in-the-first-half-of-2021/,-0.008193,-0.204476923,0.036451625,2,0.035516053,0.037387197,,,,,,,,,,,,,,,,,,,,,,,0.035516053,0.037387197,,,,,,,,,,,,,,,,,,,,,,
7/14/2021,https://www.fool.com/investing/2021/07/14/2021-half-year-check-in/,0.02533581,0.992751002,0.025520811,1,0.025520811,,,,,,,,,,,,,,,,,,,,,,,,0.025520811,,,,,,,,,,,,,,,,,,,,,,,
7/14/2021,https://www.fool.com/investing/2021/07/14/should-you-buy-confluent-stock-now/,-0.112220854,-0.990066171,0.113346822,1,0.113346822,,,,,,,,,,,,,,,,,,,,,,,,0.113346822,,,,,,,,,,,,,,,,,,,,,,,
7/14/2021,https://www.zacks.com/stock/news/1761461/microsoft-msft-inks-new-collaboration-with-nec-key-takeaways,0.025256353,0.99131763,0.025477559,1,0.025477559,,,,,,,,,,,,,,,,,,,,,,,,0.025477559,,,,,,,,,,,,,,,,,,,,,,,
7/16/2021,https://www.fool.com/investing/2021/07/16/things-to-look-for-in-ibm-q2-earnings-report/,-0.035947621,-0.995181084,0.036122003,3,0.034340726,0.036570158,0.037455125,,,,,,,,,,,,,,,,,,,,,,0.034340726,0.036570158,0.037455125,,,,,,,,,,,,,,,,,,,,,
7/16/2021,https://www.zacks.com/commentary/1763030/q2-earnings-reports-confirm-economic-boom-ahead,0.318045198,-0.00234431,0.347936809,2,0.66845844,0.027415179,,,,,,,,,,,,,,,,,,,,,,,0.66845844,0.027415179,,,,,,,,,,,,,,,,,,,,,,
7/18/2021,https://www.investing.com/analysis/3-stocks-to-watch-in-the-coming-week-netflix-johnson--johnson-ibm-200592041,0.130304442,0.589364409,0.221093165,1,0.221093165,,,,,,,,,,,,,,,,,,,,,,,,0.221093165,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.zacks.com/stock/news/1763553/ibm-gears-up-to-report-q2-earnings-whats-in-the-offing,0.040585493,0.314463,0.060476677,3,0.034870759,0.118874158,0.027685115,,,,,,,,,,,,,,,,,,,,,,0.034870759,0.118874158,0.027685115,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.zacks.com/stock/news/1763813/ibm-ibm-q2-earnings-and-revenues-top-estimates,-1.800369715,-0.981031746,1.835259166,2,1.880780315,1.789738017,,,,,,,,,,,,,,,,,,,,,,,1.880780315,1.789738017,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://invezz.com/news/2021/07/19/ibm-reports-revenue-growth-for-the-second-consecutive-quarter/,-0.274259548,-0.144481659,0.334437023,2,0.034419085,0.63445496,,,,,,,,,,,,,,,,,,,,,,,0.034419085,0.63445496,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.benzinga.com/news/earnings/21/07/22041492/mondays-market-minute-copper-crude-and-central-banks,-0.03052835,-0.992881536,0.030747223,1,0.030747223,,,,,,,,,,,,,,,,,,,,,,,,0.030747223,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.benzinga.com/news/earnings/21/07/22034839/5-stocks-to-watch-for-july-19-2021,-0.034327812,-0.997115254,0.034427125,1,0.034427125,,,,,,,,,,,,,,,,,,,,,,,,0.034427125,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.zacks.com/stock/news/1763819/markets-shed-july-gains-in-one-day-dow--725-points,-1.777473586,-0.998748183,1.779701446,1,1.779701446,,,,,,,,,,,,,,,,,,,,,,,,1.779701446,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.benzinga.com/news/earnings/21/07/22050666/travel-stocks-including-airlines-hit-hard-by-covid-fears-but-some-tech-stocks-show-strength,-0.02171782,-0.688517749,0.031542861,1,0.031542861,,,,,,,,,,,,,,,,,,,,,,,,0.031542861,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.zacks.com/stock/news/1763560/cloud-gbs-systems-in-spotlight-ahead-of-ibms-q2-earnings,0.041107074,0.013000727,0.075660728,2,0.116771263,0.034550192,,,,,,,,,,,,,,,,,,,,,,,0.116771263,0.034550192,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.benzinga.com/news/earnings/21/07/22035201/a-peek-into-the-markets-us-stock-futures-tumble-ahead-of-earnings-reports-crude-oil-down,-0.030930592,-0.99842,0.03097954,1,0.03097954,,,,,,,,,,,,,,,,,,,,,,,,0.03097954,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.investing.com/analysis/covid-case-growth-hits-stocks-yields-at-start-of-big-earnings-week-200592250,-0.030749889,-0.986450911,0.031172244,1,0.031172244,,,,,,,,,,,,,,,,,,,,,,,,0.031172244,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021,https://www.benzinga.com/news/earnings/21/07/22041377/covid-back-in-headlines-as-cases-ramp-up-pushing-travel-stocks-multinationals-lower,-0.028484031,-0.913131058,0.031193804,1,0.031193804,,,,,,,,,,,,,,,,,,,,,,,,0.031193804,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.zacks.com/stock/news/1764197/ibms-q2-earnings-revenues-surpass-estimates-stock-up,-0.189725732,-0.298203123,0.610892779,5,1.116385128,0.107004534,1.690117406,0.113237704,0.027719123,,,,,,,,,,,,,,,,,,,,1.116385128,0.107004534,1.690117406,0.113237704,0.027719123,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.fool.com/investing/2021/07/20/why-ibm-stock-rose-today/,0.065963615,0.845467329,0.087292715,2,0.138556536,0.036028893,,,,,,,,,,,,,,,,,,,,,,,0.138556536,0.036028893,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.investing.com/analysis/signs-of-rebound-after-meltdown-but-will-early-momentum-continue-200592508,-0.029777675,-0.888936162,0.033498103,1,0.033498103,,,,,,,,,,,,,,,,,,,,,,,,0.033498103,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.benzinga.com/markets/cryptocurrency/21/07/22062639/earnings-pace-picks-up-later-today-with-chipotle-netflix-expected-to-report,-0.029180517,-0.871109545,0.033498103,1,0.033498103,,,,,,,,,,,,,,,,,,,,,,,,0.033498103,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.marketwatch.com/story/ibm-stock-gains-after-earnings-show-second-consecutive-quarter-of-sales-growth-11626726145,-0.103702425,-0.742414594,0.153062277,3,0.032300864,0.308312155,0.118573811,,,,,,,,,,,,,,,,,,,,,,0.032300864,0.308312155,0.118573811,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.benzinga.com/news/earnings/21/07/22055886/a-peek-into-the-markets-us-stock-futures-gain-following-mondays-plunge,-0.032064646,-0.996635735,0.032172884,1,0.032172884,,,,,,,,,,,,,,,,,,,,,,,,0.032172884,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.benzinga.com/news/earnings/21/07/22055233/ibm-beats-on-q2-earnings-clocks-20-red-hat-revenue-growth,-0.995496216,-0.997270763,0.998220597,1,0.998220597,,,,,,,,,,,,,,,,,,,,,,,,0.998220597,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.benzinga.com/news/earnings/21/07/22055298/5-stocks-to-watch-for-july-20-2021,-0.03428635,-0.994390547,0.034479763,1,0.034479763,,,,,,,,,,,,,,,,,,,,,,,,0.034479763,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.marketwatch.com/story/heres-where-jpmorgan-is-seeing-stock-bargains-as-the-bank-lifts-its-end-year-s-p-500-target-to-4-600-11626779492,-1.343280513,-0.995991528,1.348686685,1,1.348686685,,,,,,,,,,,,,,,,,,,,,,,,1.348686685,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.benzinga.com/analyst-ratings/analyst-color/21/07/22063894/analysts-raise-ibm-price-target-after-earnings-print,0.26638259,0.944927812,0.281907873,1,0.281907873,,,,,,,,,,,,,,,,,,,,,,,,0.281907873,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.fool.com/investing/2021/07/20/what-crash-dow-jones-surges-600-points-on-amex-gol/,0.082803875,0.013698459,0.111138912,2,0.02631199,0.195965834,,,,,,,,,,,,,,,,,,,,,,,0.02631199,0.195965834,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.zacks.com/stock/news/1764236/etfs-to-buy-on-ibms-biggest-sales-growth-in-3-years,-0.229580959,-0.075403675,0.455493131,4,0.278524181,0.197270772,0.660233264,0.685944307,,,,,,,,,,,,,,,,,,,,,0.278524181,0.197270772,0.660233264,0.685944307,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.marketwatch.com/story/dow-futures-bounce-200-points-higher-after-biggest-fall-in-8-months-11626781049,-0.025378812,-0.968550384,0.026202883,1,0.026202883,,,,,,,,,,,,,,,,,,,,,,,,0.026202883,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021,https://www.fool.com/earnings/call-transcripts/2021/07/19/ibm-ibm-q2-2021-earnings-call-transcript/,0.174058687,0.701636644,0.227358776,15,0.036697764,0.025785946,0.13081289,0.034810404,0.194467667,1.126354372,0.266200346,0.025653949,0.025785946,0.228343147,0.113471484,0.025610249,0.223426946,0.219670202,0.733290334,,,,,,,,,,0.036697764,0.025785946,0.13081289,0.034810404,0.194467667,1.126354372,0.266200346,0.025653949,0.025785946,0.228343147,0.113471484,0.025610249,0.223426946,0.219670202,0.733290334,,,,,,,,,
7/21/2021,https://www.fool.com/investing/2021/07/21/reasons-ibm-top-dividend-stock-after-q2-earnings/,-0.399732825,0.486580193,0.45773409,4,0.037187533,1.722013928,0.03651686,0.03521804,,,,,,,,,,,,,,,,,,,,,0.037187533,1.722013928,0.03651686,0.03521804,,,,,,,,,,,,,,,,,,,,
7/22/2021,https://qz.com/2036529/more-than-450-airlines-can-now-use-ibms-digital-health-pass/,-0.067588248,-0.410078446,0.08734734,3,0.031588172,0.113719517,0.116734333,,,,,,,,,,,,,,,,,,,,,,0.031588172,0.113719517,0.116734333,,,,,,,,,,,,,,,,,,,,,
7/23/2021,https://www.benzinga.com/analyst-ratings/analyst-color/21/07/22127474/is-arqits-quantum-encryption-the-future-of-cybersecurity,-1.672479078,-0.995509267,1.680023615,1,1.680023615,,,,,,,,,,,,,,,,,,,,,,,,1.680023615,,,,,,,,,,,,,,,,,,,,,,,
7/23/2021,https://www.fool.com/investing/2021/07/23/1-real-estate-stock-that-cant-be-ignored/,0.025600819,0.996890843,0.025680664,1,0.025680664,,,,,,,,,,,,,,,,,,,,,,,,0.025680664,,,,,,,,,,,,,,,,,,,,,,,
7/24/2021,https://www.fool.com/investing/2021/07/24/5-high-yield-dividend-stocks-to-buy-now-inflation/,0.037096219,0.997757852,0.037179581,1,0.037179581,,,,,,,,,,,,,,,,,,,,,,,,0.037179581,,,,,,,,,,,,,,,,,,,,,,,
7/27/2021,https://www.zacks.com/stock/news/1768246/will-amazons-amzn-q2-earnings-benefit-from-aws-momentum,-0.024731905,-0.928210557,0.026559844,2,0.025435725,0.027683962,,,,,,,,,,,,,,,,,,,,,,,0.025435725,0.027683962,,,,,,,,,,,,,,,,,,,,,,
7/27/2021,https://www.benzinga.com/news/21/07/22173762/ibm-and-university-of-tokyo-debut-japans-most-powerful-quantum-computer,1.226355621,0.995930493,1.231366677,1,1.231366677,,,,,,,,,,,,,,,,,,,,,,,,1.231366677,,,,,,,,,,,,,,,,,,,,,,,
7/28/2021,https://qz.com/2039599/why-the-cost-of-getting-hacked-is-higher-than-ever/,-0.028949646,-0.980612814,0.029569299,2,0.033382678,0.02575592,,,,,,,,,,,,,,,,,,,,,,,0.033382678,0.02575592,,,,,,,,,,,,,,,,,,,,,,
7/28/2021,https://www.benzinga.com/news/21/07/22207976/data-breaches-cost-companies-4-24m-per-incident-on-average-report,-0.033311914,-0.998380899,0.033365937,1,0.033365937,,,,,,,,,,,,,,,,,,,,,,,,0.033365937,,,,,,,,,,,,,,,,,,,,,,,
7/29/2021,https://www.benzinga.com/news/earnings/21/07/22225411/august-outlook-months-highlights-include-key-earnings-reports-feds-jackson-hole-trip,-0.10078422,-0.875579536,0.115105728,1,0.115105728,,,,,,,,,,,,,,,,,,,,,,,,0.115105728,,,,,,,,,,,,,,,,,,,,,,,
7/29/2021,https://www.benzinga.com/news/21/07/22237665/ibm-michael-j-fox-foundation-using-artificial-intelligence-to-fight-parkinsons-disease,0.030129868,0.909470439,0.033129024,1,0.033129024,,,,,,,,,,,,,,,,,,,,,,,,0.033129024,,,,,,,,,,,,,,,,,,,,,,,
8/1/2021,https://www.fool.com/investing/2021/08/01/why-dont-investors-care-about-ibms-chipmaking-brea/,-0.055208277,-0.958500162,0.056391443,4,0.027873453,0.122148803,0.037970154,0.037573362,,,,,,,,,,,,,,,,,,,,,0.027873453,0.122148803,0.037970154,0.037573362,,,,,,,,,,,,,,,,,,,,
8/3/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/08/22308313/nike-and-apple-lead-the-dia-higher-tuesday,-0.030943317,-0.974817991,0.031742661,1,0.031742661,,,,,,,,,,,,,,,,,,,,,,,,0.031742661,,,,,,,,,,,,,,,,,,,,,,,
8/4/2021,https://www.zacks.com/stock/news/1774215/stock-market-news-for-aug-4-2021,-0.069545978,-0.99661684,0.069814403,2,0.026204193,0.113424613,,,,,,,,,,,,,,,,,,,,,,,0.026204193,0.113424613,,,,,,,,,,,,,,,,,,,,,,
8/4/2021,https://www.marketwatch.com/story/how-about-genuine-reform-of-capital-gains-tax-rates-11628043406,-0.128284116,-0.999027848,0.128408949,1,0.128408949,,,,,,,,,,,,,,,,,,,,,,,,0.128408949,,,,,,,,,,,,,,,,,,,,,,,
8/7/2021,https://www.fool.com/investing/2021/08/07/4-perfect-dividend-stocks-help-you-crush-inflation/,0.037278157,0.997821569,0.037359542,1,0.037359542,,,,,,,,,,,,,,,,,,,,,,,,0.037359542,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021,https://www.investing.com/analysis/3-solid-dividend-stocks-for-enhancing-retirement-income-200597156,0.120491136,0.336651544,0.268121193,3,0.218615516,0.035073842,0.550674222,,,,,,,,,,,,,,,,,,,,,,0.218615516,0.035073842,0.550674222,,,,,,,,,,,,,,,,,,,,,
8/9/2021,https://www.marketwatch.com/story/big-techs-big-problem-let-employees-stay-home-from-expensive-campuses-or-risk-losing-30-of-their-workers-11628267416,0.025430974,0.967721641,0.026279224,1,0.026279224,,,,,,,,,,,,,,,,,,,,,,,,0.026279224,,,,,,,,,,,,,,,,,,,,,,,
